yyyy/mm/dd,IdStaz,average,maxtemp,mintemp,deltatemp
2019-01-07,510,-0.18,9.0,-5.2,14.2
2019-01-08,510,4.64,10.2,-1.8,12.0
2019-01-09,510,1.35,4.9,-2.1,7.0
2019-01-10,510,-2.37,0.5,-17.8,18.3
2019-01-11,510,1.21,9.4,-3.8,13.2
2019-01-12,510,1.39,9.0,-3.8,12.8
2019-01-13,510,0.08,4.8,-3.7,8.5
2019-01-14,510,1.29,8.7,-4.9,13.6
2019-01-15,510,4.29,11.8,-2.9,14.7
2019-01-16,510,5.04,13.0,-0.4,13.4
2019-01-17,510,2.79,10.5,-17.8,28.3
2019-01-18,510,6.01,8.3,2.9,5.4
2019-01-19,510,5.76,7.1,2.5,4.6
2019-01-20,510,4.12,7.3,-0.6,7.9
2019-01-21,510,1.29,7.5,-2.4,9.9
2019-01-22,510,2.39,9.0,-1.9,10.9
2019-01-23,510,3.05,8.5,-2.3,10.8
2019-01-24,510,1.99,4.4,0.5,3.9
2019-01-25,510,4.07,10.4,-1.1,11.5
2019-01-26,510,2.35,8.7,-2.4,11.1
2019-01-27,510,-0.31,6.0,-5.5,11.5
2019-01-28,510,1.42,4.7,-3.4,8.1
2019-01-29,510,3.32,6.7,0.0,6.7
2019-01-30,510,2.54,11.4,-2.6,14.0
2019-01-31,510,4.2,6.9,0.3,6.6
2019-02-01,510,3.03,8.6,-0.1,8.7
2019-02-02,510,5.84,9.0,2.7,6.3
2019-02-03,510,6.72,9.3,3.6,5.7
2019-02-04,510,6.36,8.5,4.4,4.1
2019-02-05,510,6.71,14.5,2.0,12.5
2019-02-06,510,3.58,12.8,-17.8,30.6
2019-02-07,510,0.37,14.7,-17.8,32.5
2019-02-08,510,0.2,12.1,-17.8,29.9
2019-02-09,510,6.94,15.5,0.6,14.9
2019-02-10,510,5.97,12.4,-0.9,13.3
2019-02-11,510,7.44,9.0,6.1,2.9
2019-02-12,510,8.0,15.4,1.6,13.8
2019-02-13,510,9.97,16.4,3.2,13.2
2019-02-14,510,7.18,12.8,2.5,10.3
2019-02-15,510,5.56,15.4,-1.5,16.9
2019-02-16,510,6.73,17.7,-0.7,18.4
2019-02-17,510,7.24,17.4,0.6,16.8
2019-02-18,510,7.78,19.2,-0.5,19.7
2019-02-19,510,7.38,17.7,-0.7,18.4
2019-02-20,510,5.86,13.8,-0.3,14.1
2019-02-21,510,5.05,10.2,1.5,8.7
2019-02-22,510,5.64,14.7,-0.7,15.4
2019-02-23,510,8.02,16.8,0.2,16.6
2019-02-24,510,6.47,11.2,0.8,10.4
2019-02-25,510,4.72,11.6,-1.5,13.1
2019-02-26,510,7.11,17.9,-1.6,19.5
2019-02-27,510,8.89,18.6,1.2,17.4
2019-02-28,510,12.07,24.1,3.1,21.0
2019-03-01,510,10.82,18.2,3.4,14.8
2019-03-02,510,10.04,15.2,4.1,11.1
2019-03-03,510,9.43,18.4,1.5,16.9
2019-03-04,510,9.94,18.7,1.8,16.9
2019-03-05,510,7.62,11.5,2.5,9.0
2019-03-06,510,9.59,16.3,3.4,12.9
2019-03-07,510,10.33,16.7,2.5,14.2
2019-03-08,510,11.45,16.2,6.9,9.3
2019-03-09,510,11.77,19.2,4.2,15.0
2019-03-10,510,11.78,18.8,3.6,15.2
2019-03-11,510,11.06,17.6,5.7,11.9
2019-03-12,510,11.72,18.8,5.6,13.2
2019-03-13,510,9.52,17.7,0.5,17.2
2019-03-14,510,6.63,13.4,1.3,12.1
2019-03-15,510,7.12,14.6,-1.4,16.0
2019-03-16,510,9.98,18.2,1.6,16.6
2019-03-17,510,11.6,18.5,2.8,15.7
2019-03-18,510,13.34,17.3,8.7,8.6
2019-03-19,510,10.26,14.6,6.2,8.4
2019-03-20,510,8.76,15.2,3.0,12.2
2019-03-21,510,9.82,15.7,4.3,11.4
2019-03-22,510,10.5,18.1,3.4,14.7
2019-03-23,510,11.91,21.2,1.7,19.5
2019-03-24,510,14.48,25.5,4.6,20.9
2019-03-25,510,15.95,25.1,6.5,18.6
2019-03-26,510,15.73,23.3,6.9,16.4
2019-03-27,510,10.8,17.4,6.5,10.9
2019-03-28,510,10.87,17.7,4.1,13.6
2019-03-29,510,11.2,17.7,5.1,12.6
2019-03-30,510,12.83,20.4,3.9,16.5
2019-03-31,510,12.37,22.1,2.2,19.9
2019-04-01,510,13.8,24.5,3.6,20.9
2019-04-02,510,16.71,24.6,5.9,18.7
2019-04-03,510,16.84,24.2,-17.8,42.0
2019-04-04,510,9.65,20.1,-17.8,37.9
2019-04-05,510,12.74,17.0,9.0,8.0
2019-04-06,510,9.14,11.8,8.2,3.6
2019-04-07,510,12.74,14.5,8.9,5.6
2019-04-08,510,12.33,17.8,7.5,10.3
2019-04-09,510,10.37,15.3,4.7,10.6
2019-04-10,510,12.13,17.8,7.4,10.4
2019-04-11,510,13.8,19.4,10.0,9.4
2019-04-12,510,11.78,14.7,10.6,4.1
2019-04-13,510,12.4,17.0,10.3,6.7
2019-04-14,510,10.93,14.3,9.2,5.1
2019-04-15,510,10.7,13.3,9.2,4.1
2019-04-16,510,13.59,20.9,7.8,13.1
2019-04-17,510,14.7,21.2,6.9,14.3
2019-04-18,510,15.07,23.9,7.5,16.4
2019-04-19,510,16.78,22.6,10.8,11.8
2019-04-20,510,17.37,23.3,12.0,11.3
2019-04-21,510,16.99,25.2,7.0,18.2
2019-04-22,510,17.61,25.4,10.1,15.3
2019-04-23,510,16.65,20.9,14.0,6.9
2019-04-24,510,12.71,14.4,12.2,2.2
2019-04-25,510,16.91,22.0,13.3,8.7
2019-04-26,510,17.23,22.2,13.6,8.6
2019-04-27,510,16.04,21.6,9.6,12.0
2019-04-28,510,14.93,22.7,6.8,15.9
2019-04-29,510,13.06,15.4,8.1,7.3
2019-04-30,510,10.75,15.5,7.5,8.0
2019-05-01,510,15.06,22.3,7.1,15.2
2019-05-02,510,17.13,24.2,9.4,14.8
2019-05-03,510,17.82,23.6,11.5,12.1
2019-05-04,510,15.59,19.0,13.2,5.8
2019-05-05,510,14.75,18.8,12.7,6.1
2019-05-06,510,9.01,13.2,6.5,6.7
2019-05-07,510,11.66,17.4,6.6,10.8
2019-05-08,510,14.24,19.9,7.1,12.8
2019-05-09,510,12.69,16.4,9.7,6.7
2019-05-10,510,14.01,20.3,10.3,10.0
2019-05-11,510,17.75,22.8,11.9,10.9
2019-05-12,510,16.68,20.3,11.9,8.4
2019-05-13,510,12.08,15.8,10.2,5.6
2019-05-14,510,15.9,20.6,10.9,9.7
2019-05-15,510,13.13,17.5,6.8,10.7
2019-05-16,510,10.02,16.1,5.6,10.5
2019-05-17,510,13.87,20.7,6.7,14.0
2019-05-18,510,16.08,20.2,11.0,9.2
2019-05-19,510,14.14,17.0,11.9,5.1
2019-05-20,510,13.2,13.4,13.0,0.4
2019-05-21,510,15.91,19.0,13.8,5.2
2019-05-22,510,15.99,21.5,12.3,9.2
2019-05-23,510,-124.03,23.4,-572.8,596.2
2019-05-24,510,19.18,24.9,12.8,12.1
2019-05-25,510,20.61,25.6,16.0,9.6
2019-05-26,510,19.79,26.0,16.4,9.6
2019-05-27,510,20.48,25.1,15.5,9.6
2019-05-28,510,15.77,18.6,14.4,4.2
2019-05-29,510,17.06,24.4,14.1,10.3
2019-05-30,510,15.19,18.6,12.5,6.1
2019-05-31,510,16.79,22.6,11.0,11.6
2019-06-01,510,19.05,25.0,10.9,14.1
2019-06-02,510,22.1,29.0,12.7,16.3
2019-06-03,510,25.14,30.7,17.5,13.2
2019-06-04,510,25.16,31.7,18.0,13.7
2019-06-05,510,25.74,32.8,18.8,14.0
2019-06-06,510,24.66,29.9,19.5,10.4
2019-06-07,510,21.74,27.0,17.7,9.3
2019-06-08,510,22.4,28.8,14.9,13.9
2019-06-09,510,25.07,30.8,20.4,10.4
2019-06-10,510,25.42,31.9,17.7,14.2
2019-06-11,510,26.46,31.0,20.8,10.2
2019-06-12,510,27.73,32.5,22.0,10.5
2019-06-13,510,27.54,32.1,21.1,11.0
2019-06-14,510,24.41,31.3,16.1,15.2
2019-06-15,510,26.03,32.5,15.2,17.3
2019-06-16,510,28.83,34.1,22.9,11.2
2019-06-17,510,26.06,33.3,17.9,15.4
2019-06-18,510,26.73,32.6,19.2,13.4
2019-06-19,510,26.78,33.4,20.6,12.8
2019-06-20,510,27.39,33.2,20.9,12.3
2019-06-21,510,27.65,33.6,20.6,13.0
2019-06-22,510,28.05,33.6,20.6,13.0
2019-06-23,510,23.8,26.3,18.8,7.5
2019-06-24,510,24.18,32.3,15.8,16.5
2019-06-25,510,27.15,34.3,19.3,15.0
2019-06-26,510,28.42,35.4,20.7,14.7
2019-06-27,510,30.06,37.4,21.7,15.7
2019-06-28,510,30.95,39.0,22.0,17.0
2019-06-29,510,30.9,36.2,24.5,11.7
2019-06-30,510,28.69,34.3,23.1,11.2
2019-07-01,510,28.25,35.8,19.6,16.2
2019-07-02,510,29.3,36.9,20.4,16.5
2019-07-03,510,28.68,36.0,20.4,15.6
2019-07-04,510,26.23,35.1,19.5,15.6
2019-07-05,510,26.15,32.7,18.7,14.0
2019-07-06,510,27.54,34.7,19.6,15.1
2019-07-07,510,29.47,35.0,21.8,13.2
2019-07-08,510,25.11,32.6,20.0,12.6
2019-07-09,510,26.51,32.5,19.1,13.4
2019-07-10,510,23.75,29.8,20.2,9.6
2019-07-11,510,23.97,28.7,18.2,10.5
2019-07-12,510,23.95,27.8,18.0,9.8
2019-07-13,510,23.02,30.7,15.7,15.0
2019-07-14,510,23.33,29.1,17.7,11.4
2019-07-15,510,22.17,30.4,13.6,16.8
2019-07-16,510,21.75,26.9,17.5,9.4
2019-07-17,510,23.75,30.5,16.3,14.2
2019-07-18,510,24.58,32.1,16.2,15.9
2019-07-19,510,24.88,30.0,20.5,9.5
2019-07-20,510,25.21,32.6,17.4,15.2
2019-07-21,510,26.75,33.3,19.6,13.7
2019-07-22,510,28.37,34.5,21.7,12.8
2019-07-23,510,28.99,35.0,22.7,12.3
2019-07-24,510,29.32,36.8,22.2,14.6
2019-07-25,510,29.8,36.7,22.2,14.5
2019-07-26,510,30.85,38.1,23.1,15.0
2019-07-27,510,30.7,36.6,24.3,12.3
2019-07-28,510,25.17,32.7,18.9,13.8
2019-07-29,510,21.49,24.8,19.0,5.8
2019-07-30,510,25.96,32.7,20.5,12.2
2019-07-31,510,27.39,33.8,21.4,12.4
2019-08-01,510,27.55,33.3,21.6,11.7
2019-08-02,510,26.37,33.6,19.4,14.2
2019-08-03,510,23.34,29.3,17.2,12.1
2019-08-04,510,23.67,31.0,15.3,15.7
2019-08-05,510,25.85,31.9,18.7,13.2
2019-08-06,510,26.35,33.3,19.6,13.7
2019-08-07,510,26.74,33.8,21.0,12.8
2019-08-08,510,23.92,30.5,-17.8,48.3
2019-08-09,510,25.27,32.6,18.8,13.8
2019-08-10,510,27.56,34.2,21.9,12.3
2019-08-11,510,28.68,35.5,22.0,13.5
2019-08-12,510,28.81,35.2,22.5,12.7
2019-08-13,510,27.71,32.1,20.7,11.4
2019-08-14,510,25.79,32.8,19.0,13.8
2019-08-15,510,23.62,28.9,-17.8,46.7
2019-08-16,510,23.33,29.8,-17.8,47.6
2019-08-17,510,22.31,29.3,15.8,13.5
2019-08-18,510,23.22,30.6,16.1,14.5
2019-08-19,510,25.27,33.0,18.6,14.4
2019-08-20,510,26.38,34.0,19.5,14.5
2019-08-21,510,27.45,33.9,21.5,12.4
2019-08-22,510,27.7,33.1,20.7,12.4
2019-08-23,510,25.93,30.6,21.5,9.1
2019-08-24,510,25.53,29.7,21.1,8.6
2019-08-25,510,26.34,34.2,20.6,13.6
2019-08-26,510,26.25,32.9,18.8,14.1
2019-08-27,510,27.2,33.6,22.2,11.4
2019-08-28,510,27.24,35.0,20.0,15.0
2019-08-29,510,27.26,34.0,22.1,11.9
2019-08-30,510,25.94,34.5,18.7,15.8
2019-08-31,510,27.67,34.2,20.6,13.6
2019-09-01,510,25.88,35.1,19.6,15.5
2019-09-02,510,24.95,33.7,17.2,16.5
2019-09-03,510,23.15,28.7,18.1,10.6
2019-09-04,510,23.08,29.5,17.8,11.7
2019-09-05,510,22.54,29.4,17.0,12.4
2019-09-06,510,22.5,29.9,14.3,15.6
2019-09-07,510,18.23,23.9,-17.8,41.7
2019-09-08,510,13.96,26.3,-17.8,44.1
2019-09-09,510,18.48,22.0,14.3,7.7
2019-09-10,510,17.84,25.6,11.3,14.3
2019-09-11,510,20.03,25.8,14.9,10.9
2019-09-12,510,19.94,29.2,12.1,17.1
2019-09-13,510,23.73,29.0,15.5,13.5
2019-09-14,510,24.02,30.7,16.2,14.5
2019-09-15,510,25.68,31.5,17.5,14.0
2019-09-16,510,24.05,29.9,17.0,12.9
2019-09-17,510,26.26,30.8,17.0,13.8
2019-09-18,510,23.4,30.2,17.7,12.5
2019-09-19,510,23.2,27.5,17.0,10.5
2019-09-22,510,20.3,20.3,20.3,0.0
2019-09-23,510,15.76,17.0,14.8,2.2
2019-09-24,510,15.31,16.3,13.9,2.4
2019-09-25,510,19.26,26.0,10.8,15.2
2019-09-26,510,18.41,23.9,13.4,10.5
2019-09-27,510,20.0,26.5,14.7,11.8
2019-09-28,510,20.49,25.3,14.6,10.7
2019-09-29,510,21.44,27.3,16.3,11.0
2019-09-30,510,21.23,25.1,14.9,10.2
2019-10-01,510,22.23,28.5,13.9,14.6
2019-10-02,510,21.6,28.1,18.7,9.4
2019-10-03,510,19.33,24.3,16.9,7.4
2019-10-04,510,15.43,21.5,9.9,11.6
2019-10-05,510,13.75,20.9,7.6,13.3
2019-10-06,510,15.57,21.9,9.3,12.6
2019-10-07,510,15.05,19.7,10.7,9.0
2019-10-08,510,15.38,23.6,11.0,12.6
2019-10-09,510,15.07,21.5,10.9,10.6
2019-10-10,510,13.09,20.5,-17.8,38.3
2019-10-11,510,14.6,21.5,-17.8,39.3
2019-10-12,510,14.83,24.0,-17.8,41.8
2019-10-13,510,10.62,22.6,-17.8,40.4
2019-10-14,510,14.88,21.8,9.6,12.2
2019-10-15,510,16.12,23.5,10.5,13.0
2019-10-16,510,12.58,20.2,-17.8,38.0
2019-10-17,510,14.67,22.0,10.7,11.3
2019-10-18,510,15.56,22.4,10.0,12.4
2019-10-19,510,16.08,20.2,12.7,7.5
2019-10-20,510,16.72,18.4,13.9,4.5
2019-10-21,510,19.13,23.6,13.7,9.9
2019-10-22,510,18.98,23.0,-17.8,40.8
2019-10-23,510,18.58,26.6,14.3,12.3
2019-10-24,510,17.36,25.7,10.9,14.8
2019-10-25,510,16.35,18.4,13.3,5.1
2019-10-26,510,16.65,22.7,12.0,10.7
2019-10-27,510,15.03,25.6,7.9,17.7
2019-10-28,510,14.63,24.1,8.3,15.8
2019-10-29,510,14.03,21.3,9.2,12.1
2019-10-30,510,14.55,16.4,13.1,3.3
2019-10-31,510,13.4,14.3,12.4,1.9
2019-11-01,510,11.7,13.3,10.5,2.8
2019-11-02,510,10.97,15.4,-17.8,33.2
2019-11-03,510,2.92,11.2,-17.8,29.0
2019-11-04,510,12.48,13.6,10.9,2.7
2019-11-05,510,13.12,18.4,8.4,10.0
2019-11-06,510,13.46,18.2,8.6,9.6
2019-11-07,510,9.67,14.3,6.8,7.5
2019-11-08,510,10.74,15.6,4.7,10.9
2019-11-09,510,10.53,11.8,9.8,2.0
2019-11-10,510,9.91,15.4,5.6,9.8
2019-11-11,510,8.02,16.4,2.9,13.5
2019-11-12,510,9.75,11.8,3.7,8.1
2019-11-13,510,8.07,13.1,-17.8,30.9
2019-11-14,510,0.56,16.6,-17.8,34.4
2019-11-15,510,9.65,14.2,2.9,11.3
2019-11-16,510,7.95,11.1,-17.8,28.9
2019-11-17,510,10.31,11.9,9.0,2.9
2019-11-18,510,10.81,15.8,4.1,11.7
2019-11-19,510,7.6,13.3,1.4,11.9
2019-11-20,510,10.96,12.5,8.8,3.7
2019-11-21,510,11.72,16.5,7.6,8.9
2019-11-22,510,9.49,12.3,7.9,4.4
2019-11-23,510,11.49,13.2,9.7,3.5
2019-11-24,510,12.33,13.9,10.7,3.2
2019-11-25,510,13.45,16.2,12.3,3.9
2019-11-26,510,15.18,21.2,7.0,14.2
2019-11-27,510,9.85,15.9,5.7,10.2
2019-11-28,510,9.94,11.3,7.8,3.5
2019-11-29,510,9.73,11.0,8.0,3.0
2019-11-30,510,8.92,14.9,4.1,10.8
2019-12-01,510,7.9,12.2,5.5,6.7
2019-12-02,510,8.93,9.9,7.6,2.3
2019-12-03,510,8.76,10.2,8.0,2.2
2019-12-04,510,7.19,10.8,2.5,8.3
2019-12-05,510,3.43,9.6,-0.5,10.1
2019-12-06,510,2.65,12.4,-2.6,15.0
2019-12-07,510,2.78,7.2,-1.3,8.5
2019-12-08,510,4.02,10.7,0.6,10.1
2019-12-09,510,4.41,11.3,-0.6,11.9
2019-12-10,510,5.5,8.8,0.6,8.2
2019-12-11,510,2.57,7.3,-0.7,8.0
2019-12-12,510,3.23,9.7,-1.5,11.2
2019-12-13,510,1.28,3.9,-0.5,4.4
2019-12-14,510,1.39,4.5,-0.7,5.2
2019-12-15,510,2.06,9.8,-2.1,11.9
2019-12-16,510,6.47,10.4,0.4,10.0
2019-12-17,510,7.56,13.5,3.2,10.3
2019-12-18,510,13.06,14.9,8.7,6.2
2019-12-19,510,13.85,15.9,12.2,3.7
2019-12-20,510,13.04,14.1,11.1,3.0
2019-12-21,510,10.29,11.6,8.0,3.6
2019-12-22,510,10.82,12.8,4.9,7.9
2019-12-23,510,8.12,11.7,4.5,7.2
2019-12-24,510,7.09,17.0,2.5,14.5
2019-12-25,510,5.2,11.5,0.4,11.1
2019-12-26,510,3.53,12.0,-1.1,13.1
2019-12-27,510,4.78,11.9,-0.4,12.3
2019-12-28,510,4.97,12.9,0.4,12.5
2019-12-29,510,6.29,12.0,0.8,11.2
2019-12-30,510,2.14,8.5,-1.8,10.3
2019-12-31,510,0.18,6.9,-3.7,10.6
2019-01-01,18,-0.1,7.6,-4.1,11.7
2019-01-02,18,3.59,5.6,1.2,4.4
2019-01-03,18,2.47,6.3,-1.8,8.1
2019-01-04,18,2.43,7.3,-2.0,9.3
2019-01-05,18,0.7,5.2,-4.6,9.8
2019-01-06,18,-0.54,4.6,-3.5,8.1
2019-01-07,18,1.31,10.2,-3.4,13.6
2019-01-08,18,2.65,10.2,-2.1,12.3
2019-01-09,18,0.74,2.5,-0.8,3.3
2019-01-10,18,-0.0,2.3,-1.7,4.0
2019-01-11,18,2.94,7.5,-1.3,8.8
2019-01-12,18,2.25,7.2,-2.7,9.9
2019-01-13,18,0.92,3.1,-1.9,5.0
2019-01-14,18,3.33,7.2,-2.3,9.5
2019-01-15,18,6.5,11.7,-1.8,13.5
2019-01-16,18,5.83,13.2,-0.6,13.8
2019-01-17,18,5.23,10.1,-1.2,11.3
2019-01-18,18,5.54,6.8,3.8,3.0
2019-01-19,18,6.43,7.6,5.1,2.5
2019-01-20,18,4.96,7.1,2.1,5.0
2019-01-21,18,3.33,5.7,-0.1,5.8
2019-01-22,18,3.54,5.9,0.2,5.7
2019-01-23,18,3.2,4.0,2.6,1.4
2019-01-24,18,2.51,3.9,1.7,2.2
2019-01-25,18,4.84,9.5,0.7,8.8
2019-01-26,18,3.68,7.8,-1.3,9.1
2019-01-27,18,0.39,3.7,-4.4,8.1
2019-01-28,18,2.82,3.2,2.4,0.8
2019-01-29,18,3.05,4.9,1.2,3.7
2019-01-30,18,3.81,8.7,-1.4,10.1
2019-01-31,18,4.9,6.9,2.6,4.3
2019-02-01,18,3.53,6.3,0.7,5.6
2019-02-02,18,3.67,4.6,2.1,2.5
2019-02-03,18,4.41,6.4,2.7,3.7
2019-02-04,18,5.61,7.1,4.0,3.1
2019-02-05,18,6.51,12.3,2.0,10.3
2019-02-06,18,5.9,11.6,-0.7,12.3
2019-02-07,18,7.35,13.2,-0.9,14.1
2019-02-08,18,6.07,9.9,-0.9,10.8
2019-02-09,18,7.99,13.2,0.7,12.5
2019-02-10,18,7.76,12.5,0.4,12.1
2019-02-11,18,7.5,9.3,6.3,3.0
2019-02-12,18,8.23,11.9,3.7,8.2
2019-02-13,18,9.26,14.0,2.0,12.0
2019-02-14,18,8.43,12.3,3.1,9.2
2019-02-15,18,7.29,13.0,0.7,12.3
2019-02-16,18,8.71,14.6,0.3,14.3
2019-02-17,18,10.17,15.3,1.7,13.6
2019-02-18,18,11.34,16.9,3.3,13.6
2019-02-19,18,10.51,17.1,2.1,15.0
2019-02-20,18,8.67,14.8,1.1,13.7
2019-02-21,18,8.01,10.6,3.9,6.7
2019-02-22,18,8.0,13.9,2.1,11.8
2019-02-23,18,10.84,18.5,0.3,18.2
2019-02-24,18,7.0,9.6,3.7,5.9
2019-02-25,18,7.08,10.6,1.3,9.3
2019-02-26,18,9.38,15.4,-0.3,15.7
2019-02-27,18,11.56,18.2,2.6,15.6
2019-02-28,18,14.19,21.3,3.8,17.5
2019-03-01,18,12.55,18.1,4.3,13.8
2019-03-02,18,9.83,14.4,3.7,10.7
2019-03-03,18,9.6,17.4,1.9,15.5
2019-03-04,18,10.2,17.5,3.4,14.1
2019-03-05,18,7.99,10.6,4.6,6.0
2019-03-06,18,10.75,15.9,4.6,11.3
2019-03-07,18,12.52,15.9,6.4,9.5
2019-03-08,18,14.03,17.1,11.4,5.7
2019-03-09,18,13.97,18.4,5.7,12.7
2019-03-10,18,13.76,18.1,5.1,13.0
2019-03-11,18,13.12,16.4,7.9,8.5
2019-03-12,18,13.12,18.3,5.5,12.8
2019-03-13,18,11.88,16.0,2.9,13.1
2019-03-14,18,8.02,11.1,2.3,8.8
2019-03-24,18,2.27,2.7,1.9,0.8
2019-03-25,18,20.31,24.1,13.0,11.1
2019-03-26,18,19.14,21.8,14.9,6.9
2019-03-27,18,12.42,17.4,6.9,10.5
2019-03-28,18,12.75,16.0,8.2,7.8
2019-03-29,18,13.61,16.8,8.9,7.9
2019-03-30,18,14.56,19.0,7.1,11.9
2019-03-31,18,12.86,21.0,5.9,15.1
2019-04-01,18,14.11,22.6,5.6,17.0
2019-04-02,18,19.08,23.7,7.3,16.4
2019-04-03,18,18.5,22.8,10.3,12.5
2019-04-04,18,15.62,19.5,12.7,6.8
2019-04-05,18,12.98,15.8,8.3,7.5
2019-04-06,18,12.18,14.7,8.6,6.1
2019-04-07,18,12.75,14.4,10.8,3.6
2019-04-08,18,13.81,17.2,9.9,7.3
2019-04-09,18,8.34,8.5,8.2,0.3
2019-04-10,18,15.73,18.8,10.7,8.1
2019-04-11,18,15.55,19.0,12.4,6.6
2019-04-12,18,12.82,14.8,11.2,3.6
2019-04-13,18,13.57,16.8,11.4,5.4
2019-04-14,18,12.0,13.4,10.6,2.8
2019-04-15,18,11.63,13.5,9.3,4.2
2019-04-16,18,15.61,18.6,9.4,9.2
2019-04-17,18,16.24,20.5,7.2,13.3
2019-04-18,18,18.1,22.7,8.4,14.3
2019-04-19,18,18.85,21.7,14.1,7.6
2019-04-20,18,19.21,22.3,11.7,10.6
2019-04-21,18,19.94,24.6,9.3,15.3
2019-04-22,18,17.46,24.1,10.3,13.8
2019-04-23,18,16.46,21.1,12.2,8.9
2019-04-24,18,13.55,14.4,12.8,1.6
2019-04-25,18,18.59,21.7,13.9,7.8
2019-04-26,18,17.62,21.7,12.8,8.9
2019-04-27,18,17.32,21.4,12.3,9.1
2019-04-28,18,18.68,21.9,12.3,9.6
2019-04-29,18,13.78,16.2,10.2,6.0
2019-04-30,18,11.9,14.9,8.3,6.6
2019-05-01,18,18.62,21.7,9.1,12.6
2019-05-02,18,20.29,23.7,14.6,9.1
2019-05-03,18,18.82,22.7,10.2,12.5
2019-05-04,18,16.65,18.8,14.2,4.6
2019-05-05,18,15.52,18.6,13.0,5.6
2019-05-06,18,9.34,12.7,7.7,5.0
2019-05-07,18,14.8,17.4,7.3,10.1
2019-05-08,18,15.61,18.5,6.9,11.6
2019-05-09,18,13.52,15.5,11.1,4.4
2019-05-10,18,15.82,19.7,11.0,8.7
2019-05-11,18,19.19,22.4,11.3,11.1
2019-05-12,18,17.5,20.4,11.2,9.2
2019-05-13,18,12.86,14.7,11.0,3.7
2019-05-14,18,16.52,19.8,13.4,6.4
2019-05-15,18,14.7,17.9,10.4,7.5
2019-05-16,18,11.9,14.4,9.2,5.2
2019-05-17,18,16.56,19.7,8.7,11.0
2019-05-18,18,18.31,20.6,12.9,7.7
2019-05-19,18,15.59,17.7,13.1,4.6
2019-05-20,18,14.82,15.9,13.9,2.0
2019-05-21,18,15.63,18.1,13.4,4.7
2019-05-22,18,18.4,22.3,13.1,9.2
2019-05-23,18,20.09,23.0,14.0,9.0
2019-05-24,18,21.6,24.7,15.2,9.5
2019-05-25,18,22.1,25.8,17.5,8.3
2019-05-26,18,18.98,24.8,16.0,8.8
2019-05-27,18,19.49,23.6,15.7,7.9
2019-05-28,18,16.53,18.5,14.9,3.6
2019-05-29,18,19.45,22.7,15.3,7.4
2019-05-30,18,16.53,19.0,13.5,5.5
2019-05-31,18,19.31,21.4,14.4,7.0
2019-06-01,18,21.95,24.5,13.4,11.1
2019-06-02,18,24.99,27.9,16.7,11.2
2019-06-03,18,27.37,29.7,22.2,7.5
2019-06-04,18,27.15,31.1,19.1,12.0
2019-06-05,18,27.42,31.4,19.1,12.3
2019-06-06,18,26.57,29.9,19.7,10.2
2019-06-07,18,22.89,27.2,19.4,7.8
2019-06-08,18,24.75,28.2,16.8,11.4
2019-06-09,18,26.86,29.7,22.2,7.5
2019-06-10,18,28.33,30.9,24.1,6.8
2019-06-11,18,28.26,30.7,23.0,7.7
2019-06-12,18,28.47,31.1,22.7,8.4
2019-06-13,18,28.61,31.3,24.6,6.7
2019-06-14,18,27.59,30.2,21.8,8.4
2019-06-15,18,28.62,32.2,19.7,12.5
2019-06-16,18,28.95,31.8,23.7,8.1
2019-06-17,18,26.45,32.2,19.6,12.6
2019-06-18,18,29.01,31.6,22.8,8.8
2019-06-19,18,28.64,31.9,21.1,10.8
2019-06-20,18,29.68,33.1,23.6,9.5
2019-06-21,18,28.93,32.2,21.7,10.5
2019-06-22,18,29.13,32.2,21.4,10.8
2019-06-23,18,24.59,26.3,20.6,5.7
2019-06-24,18,24.69,31.1,17.5,13.6
2019-06-25,18,27.47,32.7,20.2,12.5
2019-06-26,18,31.58,34.4,25.3,9.1
2019-06-27,18,32.95,35.9,26.6,9.3
2019-06-28,18,34.79,37.7,27.9,9.8
2019-06-29,18,33.28,35.6,29.5,6.1
2019-06-30,18,30.5,33.2,26.7,6.5
2019-07-01,18,29.34,34.9,22.4,12.5
2019-07-02,18,30.98,35.3,22.4,12.9
2019-07-03,18,30.51,34.1,22.6,11.5
2019-07-04,18,28.93,34.1,22.1,12.0
2019-07-05,18,28.25,31.3,20.7,10.6
2019-07-06,18,30.19,33.7,22.6,11.1
2019-07-07,18,29.17,34.0,22.9,11.1
2019-07-08,18,27.17,33.0,22.0,11.0
2019-07-09,18,29.33,31.8,21.5,10.3
2019-07-10,18,25.83,29.4,22.7,6.7
2019-07-11,18,26.55,29.0,22.7,6.3
2019-07-12,18,25.93,28.0,22.2,5.8
2019-07-13,18,26.2,29.8,19.5,10.3
2019-07-14,18,25.11,28.8,20.6,8.2
2019-07-15,18,26.59,29.6,20.6,9.0
2019-07-16,18,21.63,25.3,18.4,6.9
2019-07-17,18,26.56,29.3,19.4,9.9
2019-07-18,18,28.28,31.2,20.9,10.3
2019-07-19,18,26.53,29.3,23.4,5.9
2019-07-20,18,24.99,31.4,19.9,11.5
2019-07-21,18,30.26,32.4,26.4,6.0
2019-07-22,18,28.07,33.1,21.8,11.3
2019-07-23,18,28.89,33.0,23.4,9.6
2019-07-24,18,29.92,35.3,24.3,11.0
2019-07-25,18,30.57,35.5,23.8,11.7
